NVTX Range,Style,PID,TID,NVTX Inst,Kern Inst,Total Time (ns),Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Kernel Name
IsaacLab-Env:isaaclab.envs.manager_based_rl_env.ManagerBasedRLEnv.step,PushPop,2541164,2538084,12,48,218431,4550.6,4096.5,3040,28899,3705.9,_apply_ft_1667a928_cuda_kernel_forward
IsaacLab-Env:isaaclab.envs.manager_based_rl_env.ManagerBasedRLEnv.step,PushPop,2541164,2538084,12,52,209781,4034.3,2352.5,2240,20611,5182.7,_compute_body_matrices_27760750_cuda_kernel_forward
IsaacLab-Env:isaaclab.envs.manager_based_rl_env.ManagerBasedRLEnv.step,PushPop,2541164,2538084,12,48,208242,4338.4,3937.0,3744,20162,2336.6,_limit_slide_hinge__locals__kernel_f6df994e_cuda_kernel_forward
IsaacLab-Env:isaaclab.envs.manager_based_rl_env.ManagerBasedRLEnv.step,PushPop,2541164,2538084,12,48,207514,4323.2,3553.0,3361,39780,5228.5,convert_mj_coords_to_warp_kernel_55623290_cuda_kernel_forward
IsaacLab-Env:isaaclab.envs.manager_based_rl_env.ManagerBasedRLEnv.step,PushPop,2541164,2538084,12,144,205240,1425.3,1216.0,1184,11041,1390.9,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_kernel_impl(at::TensorIteratorBase &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float, float, float) (instance 1)], std::array<char *, (unsigned long long)4>>(int, T2, T3)"
IsaacLab-Env:isaaclab.envs.manager_based_rl_env.ManagerBasedRLEnv.step,PushPop,2541164,2538084,12,48,204920,4269.2,3680.0,3296,31620,4033.9,_efc_contact_update__locals__kernel_1b4b8d05_cuda_kernel_forward
IsaacLab-Env:isaaclab.envs.manager_based_rl_env.ManagerBasedRLEnv.step,PushPop,2541164,2538084,12,132,204469,1549.0,1376.0,1280,11617,1241.5,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
IsaacLab-Env:isaaclab.envs.manager_based_rl_env.ManagerBasedRLEnv.step,PushPop,2541164,2538084,12,48,203152,4232.3,3440.5,3328,39300,5170.5,_solve_init_jaref_kernel__locals__kernel_c55aacd8_cuda_kernel_forward
IsaacLab-Env:isaaclab.envs.manager_based_rl_env.ManagerBasedRLEnv.step,PushPop,2541164,2538084,12,96,193403,2014.6,1792.0,1600,14306,1801.5,_reset_proxy_values_masked_kernel_43f5823e_cuda_kernel_forward
IsaacLab-Env:isaaclab.envs.manager_based_rl_env.ManagerBasedRLEnv.step,PushPop,2541164,2538084,12,96,193335,2013.9,2016.0,1824,2304,92.5,_scatter_scalar_state_mapped_0c5e1c3c_cuda_kernel_forward
IsaacLab-Env:isaaclab.envs.manager_based_rl_env.ManagerBasedRLEnv.step,PushPop,2541164,2538084,12,48,192242,4005.0,4001.0,3840,4224,91.0,_scatter_body_state_mapped_697f097c_cuda_kernel_forward
IsaacLab-Env:isaaclab.envs.manager_based_rl_env.ManagerBasedRLEnv.step,PushPop,2541164,2538084,12,144,189460,1315.7,1152.0,1088,8545,1045.4,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::neg_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, (unsigned long long)2>>(int, T2, T3)"
IsaacLab-Env:isaaclab.envs.manager_based_rl_env.ManagerBasedRLEnv.step,PushPop,2541164,2538084,12,48,187835,3913.2,3136.0,3040,40037,5325.4,build_body_body_contact_lists_447b4026_cuda_kernel_forward
IsaacLab-Env:isaaclab.envs.manager_based_rl_env.ManagerBasedRLEnv.step,PushPop,2541164,2538084,12,96,177271,1846.6,1664.0,1441,12993,1634.4,_scatter_reset_owned_rows_kernel_66882d6f_cuda_kernel_forward
IsaacLab-Env:isaaclab.envs.manager_based_rl_env.ManagerBasedRLEnv.step,PushPop,2541164,2538084,12,48,169008,3521.0,2944.0,2720,29316,3804.6,apply_mjc_qfrc_kernel_173e90ee_cuda_kernel_forward
IsaacLab-Env:isaaclab.envs.manager_based_rl_env.ManagerBasedRLEnv.step,PushPop,2541164,2538084,12,96,167350,1743.2,1441.0,1376,15649,1868.2,_add_mapped_body_forces_kernel_c1b1562d_cuda_kernel_forward
IsaacLab-Env:isaaclab.envs.manager_based_rl_env.ManagerBasedRLEnv.step,PushPop,2541164,2538084,12,96,164108,1709.5,1472.0,1312,13537,1614.2,write_2d_data_to_buffer_with_indices_47cc0614_cuda_kernel_forward
IsaacLab-Env:isaaclab.envs.manager_based_rl_env.ManagerBasedRLEnv.step,PushPop,2541164,2538084,12,48,162871,3393.1,2784.0,2752,30243,3959.0,mul_m_kernel__locals___mul_m_ff3bc617_cuda_kernel_forward
IsaacLab-Env:isaaclab.envs.manager_based_rl_env.ManagerBasedRLEnv.step,PushPop,2541164,2538084,12,48,162447,3384.3,2832.5,2752,27843,3606.6,_qderiv_actuator_passive_6cbfee2a_cuda_kernel_forward
IsaacLab-Env:isaaclab.envs.manager_based_rl_env.ManagerBasedRLEnv.step,PushPop,2541164,2538084,12,96,161136,1678.5,1377.0,1312,14434,1862.1,_copy_mapped_float_03c0f0b2_cuda_kernel_forward
IsaacLab-Env:isaaclab.envs.manager_based_rl_env.ManagerBasedRLEnv.step,PushPop,2541164,2538084,12,48,159756,3328.3,2304.0,2144,51269,7067.5,_nxn_broadphase_precomputed_pairs_8be4a3a3_cuda_kernel_forward
IsaacLab-Env:isaaclab.envs.manager_based_rl_env.ManagerBasedRLEnv.step,PushPop,2541164,2538084,12,48,157839,3288.3,2721.0,2688,27971,3639.3,_gravity_force_7c63ac28_cuda_kernel_forward
IsaacLab-Env:isaaclab.envs.manager_based_rl_env.ManagerBasedRLEnv.step,PushPop,2541164,2538084,1,4,154994,38748.5,37716.5,37540,42021,2184.2,_small_cholesky_factorize_block__locals__kernel_097105ab_cuda_kernel_forward
IsaacLab-Env:isaaclab.envs.manager_based_rl_env.ManagerBasedRLEnv.step,PushPop,2541164,2538084,12,96,154839,1612.9,1376.0,1312,13634,1645.8,_copy_mapped_spatial_vector_910e04e9_cuda_kernel_forward
IsaacLab-Env:isaaclab.envs.manager_based_rl_env.ManagerBasedRLEnv.step,PushPop,2541164,2538084,12,52,154637,2973.8,1680.5,1600,18722,3985.4,_subtree_div_0ef57c26_cuda_kernel_forward
IsaacLab-Env:isaaclab.envs.manager_based_rl_env.ManagerBasedRLEnv.step,PushPop,2541164,2538084,12,96,152016,1583.5,1344.0,1280,12193,1556.4,reset_world_buffers_kernel_3098eca0_cuda_kernel_forward
IsaacLab-Env:isaaclab.envs.manager_based_rl_env.ManagerBasedRLEnv.step,PushPop,2541164,2538084,12,48,148179,3087.1,2593.0,2465,25091,3244.6,_qderiv_actuator_passive_vel_cc1a6654_cuda_kernel_forward
IsaacLab-Env:isaaclab.envs.manager_based_rl_env.ManagerBasedRLEnv.step,PushPop,2541164,2538084,12,48,146960,3061.7,2592.0,2401,25570,3319.2,apply_mjc_body_f_kernel_959969cf_cuda_kernel_forward
IsaacLab-Env:isaaclab.envs.manager_based_rl_env.ManagerBasedRLEnv.step,PushPop,2541164,2538084,12,48,141995,2958.2,2928.5,2688,3520,136.7,compute_shape_transforms_kernel_9f59b1a6_cuda_kernel_forward
IsaacLab-Env:isaaclab.envs.manager_based_rl_env.ManagerBasedRLEnv.step,PushPop,2541164,2538084,12,48,141267,2943.1,2369.0,2336,27843,3671.3,_copy_mapped_particle_state_fc98a109_cuda_kernel_forward
IsaacLab-Env:isaaclab.envs.manager_based_rl_env.ManagerBasedRLEnv.step,PushPop,2541164,2538084,12,52,140688,2705.5,1600.0,1376,18498,3519.9,_subtree_com_init_002b02fd_cuda_kernel_forward
IsaacLab-Env:isaaclab.envs.manager_based_rl_env.ManagerBasedRLEnv.step,PushPop,2541164,2538084,12,48,139854,2913.6,2880.0,2784,3104,82.7,_scatter_particle_state_mapped_a50d8d96_cuda_kernel_forward
IsaacLab-Env:isaaclab.envs.manager_based_rl_env.ManagerBasedRLEnv.step,PushPop,2541164,2538084,1,4,139055,34763.8,31763.5,31523,44005,6162.2,_tile_cholesky_factorize_block__locals__kernel_7b151490_cuda_kernel_forward
IsaacLab-Env:isaaclab.envs.manager_based_rl_env.ManagerBasedRLEnv.step,PushPop,2541164,2538084,12,48,137262,2859.6,2208.0,2112,32547,4376.9,init_body_body_contact_materials_95ac6a13_cuda_kernel_forward
IsaacLab-Env:isaaclab.envs.manager_based_rl_env.ManagerBasedRLEnv.step,PushPop,2541164,2538084,12,48,134543,2803.0,2240.0,2176,27171,3595.9,apply_mjc_control_kernel_af10f051_cuda_kernel_forward
IsaacLab-Env:isaaclab.envs.manager_based_rl_env.ManagerBasedRLEnv.step,PushPop,2541164,2538084,12,48,134510,2802.3,2784.0,2624,3105,110.3,get_body_com_acc_from_body_com_vel_ordered_5ec3c72d_cuda_kernel_forward
IsaacLab-Env:isaaclab.envs.manager_based_rl_env.ManagerBasedRLEnv.step,PushPop,2541164,2538084,12,48,133390,2779.0,2465.0,2432,16033,1955.2,_update_gradient_grad__locals__kernel_230cc1c2_cuda_kernel_forward
IsaacLab-Env:isaaclab.envs.manager_based_rl_env.ManagerBasedRLEnv.step,PushPop,2541164,2538084,12,48,131732,2744.4,2272.5,2209,22307,2885.7,_spring_damper_dof_passive_7b46d40c_cuda_kernel_forward
IsaacLab-Env:isaaclab.envs.manager_based_rl_env.ManagerBasedRLEnv.step,PushPop,2541164,2538084,12,96,131435,1369.1,1344.0,1248,1696,91.1,"void at::native::cross_kernel<float, OffsetCalculator<(int)3, unsigned int, (bool)0>, int>(int, T1 *, const T1 *, const T1 *, T2, T3, T3, T3)"
IsaacLab-Env:isaaclab.envs.manager_based_rl_env.ManagerBasedRLEnv.step,PushPop,2541164,2538084,12,48,130830,2725.6,2272.0,2240,22691,2943.9,_preprocess_tactile_contacts_0f2dba1d_cuda_kernel_forward
IsaacLab-Env:isaaclab.envs.manager_based_rl_env.ManagerBasedRLEnv.step,PushPop,2541164,2538084,12,48,125617,2617.0,2112.0,1952,26050,3454.9,_update_constraint_init_qfrc_constraint_dense__locals__kernel_4d31aa3f_cuda_kernel_forward
IsaacLab-Env:isaaclab.envs.manager_based_rl_env.ManagerBasedRLEnv.step,PushPop,2541164,2538084,12,48,125324,2610.9,2208.0,2176,20034,2569.1,_qderiv_tendon_damping_ec990995_cuda_kernel_forward
IsaacLab-Env:isaaclab.envs.manager_based_rl_env.ManagerBasedRLEnv.step,PushPop,2541164,2538084,12,48,124272,2589.0,2080.0,2048,24995,3303.6,_qderiv_actuator_passive_actuation_sparse_9edf10e9_cuda_kernel_forward
IsaacLab-Env:isaaclab.envs.manager_based_rl_env.ManagerBasedRLEnv.step,PushPop,2541164,2538084,12,48,124233,2588.2,2144.0,2112,22754,2973.3,_next_position_1c101e8d_cuda_kernel_forward
IsaacLab-Env:isaaclab.envs.manager_based_rl_env.ManagerBasedRLEnv.step,PushPop,2541164,2538084,12,48,122253,2546.9,2497.0,2432,2784,90.6,_harvest_vbd_proxy_wrenches_kernel_59dd3421_cuda_kernel_forward
IsaacLab-Env:isaaclab.envs.manager_based_rl_env.ManagerBasedRLEnv.step,PushPop,2541164,2538084,12,48,120176,2503.7,2048.0,2016,22499,2948.2,_cacc_world_6ec26fdb_cuda_kernel_forward
IsaacLab-Env:isaaclab.envs.manager_based_rl_env.ManagerBasedRLEnv.step,PushPop,2541164,2538084,12,12,119501,9958.4,9793.0,9793,10465,299.3,compute_mean_vec3f_over_vertices_a5cf60bc_cuda_kernel_forward
IsaacLab-Env:isaaclab.envs.manager_based_rl_env.ManagerBasedRLEnv.step,PushPop,2541164,2538084,12,48,118320,2465.0,2048.0,1985,20675,2685.3,_cfrc_3922b605_cuda_kernel_forward
IsaacLab-Env:isaaclab.envs.manager_based_rl_env.ManagerBasedRLEnv.step,PushPop,2541164,2538084,12,36,116715,3242.1,3040.0,2848,3937,405.5,"void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::gpu_index_kernel<void at::native::index_put_kernel_impl<at::native::OpaqueType<(int)4>>(at::TensorIterator &, c10::ArrayRef<long long>, c10::ArrayRef<long long>)::[lambda(char *, const char *, long long) (instance 1)]>(at::TensorIteratorBase &, c10::ArrayRef<long long>, c10::ArrayRef<long long>, const T1 &, bool)::[lambda(int) (instance 1)]>(long long, T3)"
IsaacLab-Env:isaaclab.envs.manager_based_rl_env.ManagerBasedRLEnv.step,PushPop,2541164,2538084,12,48,116401,2425.0,1984.0,1888,22338,2936.2,subtract_proxy_body_forces_kernel_f7cb7450_cuda_kernel_forward
IsaacLab-Env:isaaclab.envs.manager_based_rl_env.ManagerBasedRLEnv.step,PushPop,2541164,2538084,12,48,114826,2392.2,2016.0,1952,18466,2370.8,_qfrc_actuator_gravcomp_limits_a91eb6a0_cuda_kernel_forward
IsaacLab-Env:isaaclab.envs.manager_based_rl_env.ManagerBasedRLEnv.step,PushPop,2541164,2538084,12,96,114800,1195.8,1024.0,960,9121,1135.0,check_contact_overflow_f905198b_cuda_kernel_forward
IsaacLab-Env:isaaclab.envs.manager_based_rl_env.ManagerBasedRLEnv.step,PushPop,2541164,2538084,12,48,111595,2324.9,1952.0,1920,18722,2417.9,_efc_contact_jac_dense__locals__kernel_506f0133_cuda_kernel_forward
IsaacLab-Env:isaaclab.envs.manager_based_rl_env.ManagerBasedRLEnv.step,PushPop,2541164,2538084,12,48,111373,2320.3,1952.0,1824,19010,2461.2,_friction_dof__locals__kernel_b5c3d339_cuda_kernel_forward
IsaacLab-Env:isaaclab.envs.manager_based_rl_env.ManagerBasedRLEnv.step,PushPop,2541164,2538084,12,48,111212,2316.9,2176.5,2080,2881,252.3,"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::NormTwoOps<float, float, float, (bool)1>, unsigned int, float, (int)4, (int)4>>(T3)"
IsaacLab-Env:isaaclab.envs.manager_based_rl_env.ManagerBasedRLEnv.step,PushPop,2541164,2538084,12,48,110666,2305.5,1984.0,1952,16450,2086.0,_actuator_velocity_00a052f5_cuda_kernel_forward
IsaacLab-Env:isaaclab.envs.manager_based_rl_env.ManagerBasedRLEnv.step,PushPop,2541164,2538084,12,48,104113,2169.0,1728.0,1664,21410,2837.3,sync_proxy_states_kernel_e384b778_cuda_kernel_forward
IsaacLab-Env:isaaclab.envs.manager_based_rl_env.ManagerBasedRLEnv.step,PushPop,2541164,2538084,12,48,102501,2135.4,1824.0,1792,15681,1997.3,_qfrc_passive_ccf6028a_cuda_kernel_forward
IsaacLab-Env:isaaclab.envs.manager_based_rl_env.ManagerBasedRLEnv.step,PushPop,2541164,2538084,12,48,101775,2120.3,1760.0,1728,18306,2386.6,_efc_contact_init__locals__kernel_97d2cf71_cuda_kernel_forward
IsaacLab-Env:isaaclab.envs.manager_based_rl_env.ManagerBasedRLEnv.step,PushPop,2541164,2538084,12,48,101290,2110.2,1760.0,1728,17026,2199.5,_next_time_builder__locals___next_time_9e67d474_cuda_kernel_forward
IsaacLab-Env:isaaclab.envs.manager_based_rl_env.ManagerBasedRLEnv.step,PushPop,2541164,2538084,12,48,99469,2072.3,1728.0,1664,17473,2270.8,apply_mjc_free_joint_f_to_body_f_kernel_376acabe_cuda_kernel_forward
IsaacLab-Env:isaaclab.envs.manager_based_rl_env.ManagerBasedRLEnv.step,PushPop,2541164,2538084,12,48,98125,2044.3,2017.0,1920,2240,80.0,compute_relative_transforms_kernel_663e1ac2_cuda_kernel_forward
IsaacLab-Env:isaaclab.envs.manager_based_rl_env.ManagerBasedRLEnv.step,PushPop,2541164,2538084,12,96,97233,1012.8,992.0,960,1089,35.1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, std::array<char *, (unsigned long long)2>>(int, T2, T3)"
IsaacLab-Env:isaaclab.envs.manager_based_rl_env.ManagerBasedRLEnv.step,PushPop,2541164,2538084,12,48,93637,1950.8,1920.0,1888,2080,61.2,update_velocity_207f84fc_cuda_kernel_forward
IsaacLab-Env:isaaclab.envs.manager_based_rl_env.ManagerBasedRLEnv.step,PushPop,2541164,2538084,12,48,91692,1910.3,1664.0,1600,12866,1616.0,_copy_mapped_vec3_56c22622_cuda_kernel_forward
IsaacLab-Env:isaaclab.envs.manager_based_rl_env.ManagerBasedRLEnv.step,PushPop,2541164,2538084,12,48,90731,1890.2,1568.0,1536,15713,2038.2,_next_activation_4a03322b_cuda_kernel_forward
IsaacLab-Env:isaaclab.envs.manager_based_rl_env.ManagerBasedRLEnv.step,PushPop,2541164,2538084,12,84,89899,1070.2,1024.5,992,1249,78.7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<bool, bool, bool, at::native::BitwiseOrFunctor<bool>>, std::array<char *, (unsigned long long)3>>(int, T2, T3)"
IsaacLab-Env:isaaclab.envs.manager_based_rl_env.ManagerBasedRLEnv.step,PushPop,2541164,2538084,12,48,87592,1824.8,1552.5,1536,13634,1741.5,_qfrc_bias_4085b6de_cuda_kernel_forward
IsaacLab-Env:isaaclab.envs.manager_based_rl_env.ManagerBasedRLEnv.step,PushPop,2541164,2538084,12,48,87533,1823.6,1536.0,1504,14338,1845.3,verify_narrow_phase_buffers_c234c2df_cuda_kernel_forward
IsaacLab-Env:isaaclab.envs.manager_based_rl_env.ManagerBasedRLEnv.step,PushPop,2541164,2538084,12,48,86276,1797.4,1536.0,1504,13378,1707.8,_qfrc_actuator_6de5c51c_cuda_kernel_forward
IsaacLab-Env:isaaclab.envs.manager_based_rl_env.ManagerBasedRLEnv.step,PushPop,2541164,2538084,12,48,85096,1772.8,1760.0,1696,1920,55.2,get_joint_acc_from_joint_vel_2ab71688_cuda_kernel_forward
IsaacLab-Env:isaaclab.envs.manager_based_rl_env.ManagerBasedRLEnv.step,PushPop,2541164,2538084,12,36,82891,2302.5,2176.5,1856,2913,381.4,"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<bool, at::native::func_wrapper_t<bool, at::native::or_kernel_cuda(at::TensorIterator &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 12)]::operator ()() const::[lambda(bool, bool) (instance 1)]>, unsigned int, bool, (int)4, (int)4>>(T3)"
IsaacLab-Env:isaaclab.envs.manager_based_rl_env.ManagerBasedRLEnv.step,PushPop,2541164,2538084,12,48,82663,1722.1,1664.0,1600,1984,114.4,"void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 11)]::operator ()() const::[lambda(bool) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
IsaacLab-Env:isaaclab.envs.manager_based_rl_env.ManagerBasedRLEnv.step,PushPop,2541164,2538084,12,48,79688,1660.2,1376.0,1312,14018,1822.8,_solve_init_dof__locals__kernel_70bb5915_cuda_kernel_forward
IsaacLab-Env:isaaclab.envs.manager_based_rl_env.ManagerBasedRLEnv.step,PushPop,2541164,2538084,1,2,77288,38644.0,38644.0,18722,58566,28174.0,_resolve_dampratio_9820ff1f_cuda_kernel_forward
IsaacLab-Env:isaaclab.envs.manager_based_rl_env.ManagerBasedRLEnv.step,PushPop,2541164,2538084,12,48,77124,1606.8,1344.0,1280,13697,1782.7,set_conditional_if_handle_kernel
IsaacLab-Env:isaaclab.envs.manager_based_rl_env.ManagerBasedRLEnv.step,PushPop,2541164,2538084,12,48,76910,1602.3,1569.0,1536,1792,67.3,update_timestamp_kernel_71be0a73_cuda_kernel_forward
IsaacLab-Env:isaaclab.envs.manager_based_rl_env.ManagerBasedRLEnv.step,PushPop,2541164,2538084,12,48,75657,1576.2,1344.0,1312,11969,1532.7,_qfrc_smooth__locals__kernel_33de72f1_cuda_kernel_forward
IsaacLab-Env:isaaclab.envs.manager_based_rl_env.ManagerBasedRLEnv.step,PushPop,2541164,2538084,12,48,70477,1468.3,1248.0,1216,11330,1454.1,_next_velocity_d66c2f53_cuda_kernel_forward
IsaacLab-Env:isaaclab.envs.manager_based_rl_env.ManagerBasedRLEnv.step,PushPop,2541164,2538084,12,60,64964,1082.7,1088.0,1024,1153,33.9,"void at::native::vectorized_elementwise_kernel<(int)4, void at::native::compare_scalar_kernel<float>(at::TensorIteratorBase &, at::native::<unnamed>::OpType, T1)::[lambda(float) (instance 1)], std::array<char *, (unsigned long long)2>>(int, T2, T3)"
IsaacLab-Env:isaaclab.envs.manager_based_rl_env.ManagerBasedRLEnv.step,PushPop,2541164,2538084,12,48,63623,1325.5,1120.0,1120,10050,1286.5,_update_gradient_zero_grad_dot__locals__kernel_c1c72bbd_cuda_kernel_forward
IsaacLab-Env:isaaclab.envs.manager_based_rl_env.ManagerBasedRLEnv.step,PushPop,2541164,2538084,12,12,62917,5243.1,5184.5,5120,5537,145.2,"void at::native::_scatter_gather_elementwise_kernel<(int)128, (int)8, void at::native::_cuda_scatter_gather_internal_kernel<(bool)0, at::native::OpaqueType<(int)4>, long long>::operator ()<at::native::TensorAssign>(at::TensorIterator &, long long, long long, long long, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
IsaacLab-Env:isaaclab.envs.manager_based_rl_env.ManagerBasedRLEnv.step,PushPop,2541164,2538084,1,2,61287,30643.5,30643.5,30563,30724,113.8,_compute_meaninertia_af08211b_cuda_kernel_forward
IsaacLab-Env:isaaclab.envs.manager_based_rl_env.ManagerBasedRLEnv.step,PushPop,2541164,2538084,12,36,60775,1688.2,1680.0,1568,1984,112.1,"void at_cuda_detail::cub::DeviceSelectSweepKernel<at_cuda_detail::cub::detail::device_select_policy_hub<long long, bool, int, (bool)0, (bool)0>::Policy900, at_cuda_detail::cub::CountingInputIterator<long long, long long>, at_cuda_detail::cub::TransformInputIterator<bool, at::native::<unnamed>::NonZeroOp<bool>, const bool *, long long>, long long *, int *, at_cuda_detail::cub::ScanTileState<int, (bool)1>, at_cuda_detail::cub::NullType, at_cuda_detail::cub::NullType, int, (bool)0, (bool)0>(T2, T3, T4, T5, T6, T7, T8, T9, int, at_cuda_detail::cub::detail::vsmem_t)"
IsaacLab-Env:isaaclab.envs.manager_based_rl_env.ManagerBasedRLEnv.step,PushPop,2541164,2538084,12,48,57765,1203.4,992.0,960,10113,1314.0,_zero_constraint_counts_82d999b9_cuda_kernel_forward
IsaacLab-Env:isaaclab.envs.manager_based_rl_env.ManagerBasedRLEnv.step,PushPop,2541164,2538084,12,36,56457,1568.3,1568.0,1472,1697,60.7,"void at_cuda_detail::cub::DeviceReduceSingleTileKernel<at_cuda_detail::cub::DeviceReducePolicy<int, unsigned long long, cuda::std::__4::plus<void>>::Policy600, at_cuda_detail::cub::TransformInputIterator<bool, at::native::<unnamed>::NonZeroOp<bool>, const bool *, long long>, int *, unsigned long long, cuda::std::__4::plus<void>, int, int, cuda::std::__4::__identity>(T2, T3, T4, T5, T6, T8)"
IsaacLab-Env:isaaclab.envs.manager_based_rl_env.ManagerBasedRLEnv.step,PushPop,2541164,2538084,12,47,56196,1195.7,1152.0,1120,1440,73.2,fused_mul_add_add
IsaacLab-Env:isaaclab.envs.manager_based_rl_env.ManagerBasedRLEnv.step,PushPop,2541164,2538084,12,24,56131,2338.8,2352.0,1824,2944,468.1,"void at::native::<unnamed>::CatArrayBatchedCopy_alignedK_contig<at::native::<unnamed>::OpaqueType<(unsigned int)4>, unsigned int, (int)2, (int)128, (int)1, (int)16>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)"
IsaacLab-Env:isaaclab.envs.manager_based_rl_env.ManagerBasedRLEnv.step,PushPop,2541164,2538084,12,24,53670,2236.3,2208.0,2176,2400,60.7,"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, float, (int)4, (int)4>>(T3)"
IsaacLab-Env:isaaclab.envs.manager_based_rl_env.ManagerBasedRLEnv.step,PushPop,2541164,2538084,12,24,51906,2162.8,2176.0,2048,2336,80.0,"void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::<unnamed>::CompareFunctor<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
IsaacLab-Env:isaaclab.envs.manager_based_rl_env.ManagerBasedRLEnv.step,PushPop,2541164,2538084,1,1,51782,51782.0,51782.0,51782,51782,0.0,update_dof_properties_kernel_c60786a2_cuda_kernel_forward
IsaacLab-Env:isaaclab.envs.manager_based_rl_env.ManagerBasedRLEnv.step,PushPop,2541164,2538084,12,48,51750,1078.1,928.0,896,7905,1006.8,_comvel_root_15820f35_cuda_kernel_forward
IsaacLab-Env:isaaclab.envs.manager_based_rl_env.ManagerBasedRLEnv.step,PushPop,2541164,2538084,12,48,50821,1058.8,896.0,864,7809,995.5,_solve_init_efc_a1db7ec5_cuda_kernel_forward
IsaacLab-Env:isaaclab.envs.manager_based_rl_env.ManagerBasedRLEnv.step,PushPop,2541164,2538084,12,24,49446,2060.3,2128.5,1888,2337,154.6,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, (unsigned long long)2>, (int)4, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T4, T5, T6, T7)"
IsaacLab-Env:isaaclab.envs.manager_based_rl_env.ManagerBasedRLEnv.step,PushPop,2541164,2538084,1,1,48229,48229.0,48229.0,48229,48229,0.0,_set_length_range_a26be645_cuda_kernel_forward
IsaacLab-Env:isaaclab.envs.manager_based_rl_env.ManagerBasedRLEnv.step,PushPop,2541164,2538084,12,24,42790,1782.9,1776.5,1696,1921,63.0,"void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<void at::native::compare_scalar_kernel<float>(at::TensorIteratorBase &, at::native::<unnamed>::OpType, T1)::[lambda(float) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
IsaacLab-Env:isaaclab.envs.manager_based_rl_env.ManagerBasedRLEnv.step,PushPop,2541164,2538084,12,36,40579,1127.2,1120.0,1056,1217,46.0,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::tanh_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, (unsigned long long)2>>(int, T2, T3)"
IsaacLab-Env:isaaclab.envs.manager_based_rl_env.ManagerBasedRLEnv.step,PushPop,2541164,2538084,1,1,39780,39780.0,39780.0,39780,39780,0.0,sync_qpos0_kernel_4ee6d78c_cuda_kernel_forward
